Land_ID,District,Taluk,Village,Survey_No,Extent_Hectares,Area_Sqft,Soil_pH,No_of_Owners,Ownership_Type,Land_Type,Soil_Type,Flood_Risk,Water_Availability,Document_Issue,Owner_Objection,Court_Case,Compensation_Status,FMB,A_Register,Document_Verified,Objection,Acquisition_Days,Delay_Status,Delay_Risk_Band,latitude,longitude,Source_Reference
ACQ_SYN_003843,Dharmapuri,Dharmapuri,Thogamalai 17,274/1074,3.9886,429333.7,7.3,20,Joint,Agricultural,Urban Fill,No,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,172.0,Delayed,High,12.08150822410599,78.2100557107055,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003844,Krishnagiri,Krishnagiri,Kallikudi 20,148/577,2.9559,318173.97,6.7,12,Joint,Barren,Sandy,No,Yes,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,357.0,Delayed,High,12.528401607713706,78.1625133480887,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003845,Vellore,Vellore,Kallikudi 16,448/1768,9.8024,1055124.0,6.8,18,Joint,Residential,Red Soil,No,No,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,80.0,Delayed,Medium,12.88041112392246,79.18358152152429,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003846,Thoothukudi,Thoothukudi,Manapakkam 3,233/916,15.1317,1628761.35,7.3,6,Joint,Barren,Black Cotton,No,No,Not Available,No,No,Verification pending,No,Yes,No,No,0.0,No Delay,Low,8.798067676120066,78.09681055497221,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003847,Coimbatore,Coimbatore,Kallikudi 13,377/1481,17.2134,1852830.6,7.2,8,Joint,Residential,Urban Fill,No,No,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,31.0,No Delay,Low,11.0424319637324,76.9460176723404,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003848,Krishnagiri,Krishnagiri,Kallikudi 11,178/691,17.691,1904242.63,7.9,5,Joint,Commercial,Urban Fill,No,Yes,Not Available,No,No,Verification completed,Yes,Yes,No,No,131.0,Delayed,High,12.52875492220139,78.19869542678643,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003849,Cuddalore,Cuddalore,Ayappan Pattinam 19,362/1421,10.5165,1131989.62,8.1,12,Joint,Industrial,Black Cotton,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,131.0,Delayed,High,11.714435572790157,79.69430148632712,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003850,Coimbatore,Coimbatore,Kallikudi 1,113/431,20.9551,2255590.98,7.0,16,Joint,Forest,Urban Fill,No,Yes,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,226.0,Delayed,High,11.066784551255823,76.98540092611681,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003851,Cuddalore,Cuddalore,Padur 20,359/1409,23.394,2518108.43,8.0,20,Joint,Coastal,Black Cotton,Yes,Yes,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,11.737151703235854,79.65241602971213,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003852,Tirunelveli,Tirunelveli,Pammalur 17,21/89,16.6135,1788259.6,6.6,11,Joint,Coastal,Red Soil,Yes,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,140.0,Delayed,High,8.746930535730188,77.81653277455317,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003853,Thoothukudi,Thoothukudi,Padur 19,52/202,22.0263,2370895.33,7.0,18,Joint,Forest,Alluvial,No,No,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,160.0,Delayed,High,8.713701490664343,78.06173704826134,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003854,Karur,Karur,Oragadam 13,174/676,5.0446,542992.04,6.1,20,Joint,Forest,Sandy,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,172.0,Delayed,High,10.98884415404626,78.03292097301058,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003855,Thoothukudi,Thoothukudi,Kallikudi 2,235/926,12.4244,1337348.47,6.5,8,Joint,Coastal,Loamy,Yes,No,Not Available,No,No,Verification completed,Yes,Yes,No,No,0.0,No Delay,Low,8.771357992250715,78.00994999790584,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003856,Tiruchirappalli,Tiruchirappalli,Nandambakkam 7,351/1366,16.7894,1807200.1,7.4,20,Joint,Residential,Black Cotton,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,0.0,No Delay,Low,10.797549999275857,78.74223763767206,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003857,Krishnagiri,Krishnagiri,Karanai 16,178/690,3.8668,416215.08,6.9,5,Joint,Coastal,Urban Fill,Yes,No,Not Available,No,No,Verification completed,Yes,Yes,No,No,131.0,Delayed,High,12.547576613531817,78.19934001933105,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003858,Karur,Karur,Nandambakkam 1,9/36,8.446,909116.33,6.2,14,Joint,Residential,Sandy,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,165.0,Delayed,High,11.00188737547732,78.0884913144093,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003859,Namakkal,Namakkal,Manapakkam 7,160/625,6.1541,662425.91,6.4,5,Joint,Industrial,Loamy,Yes,Yes,Not Available,Yes,No,Objection enquiry,No,Yes,No,Yes,231.0,Delayed,High,11.181387684659338,78.1396478723213,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003860,Tiruchirappalli,Tiruchirappalli,Perungalathur 15,215/843,20.9595,2256065.92,7.3,5,Joint,Coastal,Urban Fill,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,103.0,Delayed,Medium,10.824130963104595,78.76884901739686,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003861,Erode,Erode,Thogamalai 15,267/1044,18.2093,1960030.17,5.9,19,Joint,Industrial,Sandy,No,Yes,Available,Yes,Yes,Objection enquiry,Yes,Yes,Yes,Yes,301.0,Delayed,High,11.327394579880137,77.72521034526497,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003862,Tiruchirappalli,Tiruchirappalli,Pudur 12,315/1236,3.6907,397260.39,8.8,18,Joint,Residential,Saline,No,No,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,0.0,No Delay,Low,10.83890957234798,78.744170807869,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003863,Coimbatore,Coimbatore,Sholinganallur 14,123/476,23.6869,2549633.87,7.0,10,Joint,Industrial,Alluvial,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,370.0,Delayed,High,10.9715266700176,76.98136254660699,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003864,Thanjavur,Thanjavur,Ayappan Pattinam 18,297/1172,4.1714,449007.89,7.7,9,Joint,Coastal,Alluvial,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,0.0,No Delay,Low,10.803403611881103,79.1724158925829,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003865,Thanjavur,Thanjavur,Pudur 18,309/1213,11.4014,1227241.31,6.4,18,Joint,Agricultural,Red Soil,Yes,Yes,Not Available,No,No,Verification pending,Yes,Yes,No,No,206.0,Delayed,High,10.754843432817694,79.17062882344726,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003866,Coimbatore,Coimbatore,Oragadam 10,379/1491,5.2492,565015.98,5.9,6,Joint,Forest,Sandy,Yes,Yes,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,11.057834594755894,76.92824963984,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003867,Madurai,Madurai,Ayappan Pattinam 4,255/1002,13.3647,1438566.81,7.4,10,Joint,Residential,Alluvial,No,No,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,223.0,Delayed,High,9.912964646445298,78.18263598369127,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003868,Villupuram,Villupuram,Oragadam 9,394/1556,17.4247,1875577.58,6.6,20,Joint,Agricultural,Sandy,No,No,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,11.98766431405854,79.44907802659925,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003869,Coimbatore,Coimbatore,Karanai 20,111/426,19.3133,2078866.18,7.4,10,Joint,Forest,Alluvial,No,Yes,Not Available,No,No,To be paid,No,Yes,No,No,137.0,Delayed,High,11.065674474385297,76.92656762237819,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003870,Tiruchirappalli,Tiruchirappalli,Nandambakkam 7,351/1366,16.0119,1723507.4,8.0,20,Joint,Residential,Black Cotton,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,0.0,No Delay,Low,10.796928991487112,78.75246816000781,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003871,Tirunelveli,Tirunelveli,Oragadam 5,21/88,5.4544,587109.41,7.2,11,Joint,Industrial,Urban Fill,No,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,140.0,Delayed,High,8.754096698691837,77.79488247054043,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003872,Thoothukudi,Thoothukudi,Karanai 2,51/198,16.848,1813504.76,7.0,14,Joint,Commercial,Alluvial,No,No,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,153.0,Delayed,High,8.781038481263224,78.03404148803806,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003873,Thanjavur,Thanjavur,Sriperumbudur 17,418/1660,6.329,681252.41,6.7,19,Joint,Industrial,Red Soil,Yes,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,160.0,Delayed,High,10.780070027582772,79.12896277086793,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003874,Thoothukudi,Thoothukudi,Ayappan Pattinam 8,232/912,3.2956,354735.58,6.5,13,Joint,Coastal,Red Soil,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,54.0,No Delay,Low,8.771511012761062,78.00234600144195,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003875,Thoothukudi,Thoothukudi,Padur 14,303/1192,21.069,2267845.82,6.9,20,Joint,Industrial,Urban Fill,No,No,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,342.0,Delayed,High,8.779387258862224,77.99989558214116,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003876,Karur,Karur,Padur 13,293/1158,5.7968,623957.5,6.3,11,Joint,Agricultural,Sandy,No,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,237.0,Delayed,High,10.963940499725751,78.06564931386461,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003877,Ranipet,Ranipet,Thogamalai 3,342/1334,20.8674,2246145.52,8.3,15,Joint,Coastal,Saline,Yes,No,Not Available,Yes,No,To be paid,No,Yes,No,Yes,100.0,Delayed,Medium,12.956900117840126,79.32451937947161,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003878,Thanjavur,Thanjavur,Ayappan Pattinam 11,122/472,23.1056,2487071.28,7.4,7,Joint,Commercial,Alluvial,Yes,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,145.0,Delayed,High,10.83792048464797,79.11410114589968,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003879,Tirunelveli,Tirunelveli,Thogamalai 6,88/343,13.6599,1470335.72,7.6,11,Joint,Barren,Black Cotton,No,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,35.0,No Delay,Low,8.770483304563117,77.76721206637235,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003880,Salem,Salem,Manapakkam 11,19/82,5.3016,570655.71,8.7,16,Joint,Residential,Saline,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,46.0,No Delay,Low,11.647465839225308,78.19577070994504,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003881,Thanjavur,Thanjavur,Sriperumbudur 17,418/1660,6.3546,684000.28,6.7,19,Joint,Industrial,Red Soil,Yes,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,160.0,Delayed,High,10.77874046415357,79.12088765805045,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003882,Coimbatore,Coimbatore,Siruseri 18,113/430,6.5484,704863.87,6.9,16,Joint,Forest,Loamy,Yes,Yes,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,226.0,Delayed,High,11.030309827663432,77.04378890693799,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003883,Villupuram,Villupuram,Nandambakkam 11,281/1104,12.1143,1303968.67,6.3,20,Joint,Coastal,Sandy,Yes,No,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,165.0,Delayed,High,11.957476198492657,79.5435011423928,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003884,Erode,Erode,Perungalathur 7,223/873,5.2891,569317.28,8.2,17,Joint,Residential,Black Cotton,Yes,Yes,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,11.368020116826832,77.70280862388857,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003885,Krishnagiri,Krishnagiri,Sriperumbudur 15,80/312,7.7449,833655.26,7.0,18,Joint,Commercial,Urban Fill,No,Yes,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,0.0,No Delay,Low,12.560621149536376,78.16085666494452,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003886,Vellore,Vellore,Perungalathur 7,203/795,14.2798,1537062.16,6.8,9,Joint,Barren,Red Soil,No,No,Not Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,282.0,Delayed,High,12.93050910541859,79.14577769841969,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003887,Tirunelveli,Tirunelveli,Neelambur 16,38/160,23.3068,2508719.93,6.6,18,Joint,Coastal,Red Soil,Yes,No,Available,Yes,No,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,8.750364114771594,77.74843528109578,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003888,Tirunelveli,Tirunelveli,Siruseri 8,88/340,14.873,1600920.65,6.1,11,Joint,Commercial,Sandy,No,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,35.0,No Delay,Low,8.7101370627735,77.70380775297733,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003889,Vellore,Vellore,Ayappan Pattinam 16,69/269,14.2415,1532944.16,7.2,16,Joint,Commercial,Alluvial,Yes,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,60.0,No Delay,Low,12.880534388129934,79.1204616425597,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003890,Salem,Salem,Neelambur 17,401/1583,13.9169,1498004.74,6.3,5,Joint,Coastal,Loamy,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,11.706435701207704,78.22380283950616,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003891,Krishnagiri,Krishnagiri,Siruseri 12,277/1089,13.3641,1438502.84,7.0,6,Joint,Barren,Alluvial,Yes,Yes,Not Available,No,No,Verification completed,Yes,Yes,Yes,No,59.0,No Delay,Low,12.513082780158095,78.21900763478031,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003892,Tiruchirappalli,Tiruchirappalli,Pudur 2,451/1777,16.3152,1756157.65,6.1,16,Joint,Residential,Loamy,Yes,Yes,Not Available,Yes,No,Objection enquiry,No,Yes,No,Yes,211.0,Delayed,High,10.819709387605933,78.76451278922796,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003893,Tiruchirappalli,Tiruchirappalli,Karanai 12,213/837,6.4551,694816.84,8.0,14,Joint,Agricultural,Saline,Yes,Yes,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.852241352961396,78.65826951002387,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003894,Ranipet,Ranipet,Thogamalai 7,102/387,24.9347,2683945.82,6.9,10,Joint,Agricultural,Urban Fill,No,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,Yes,Yes,0.0,No Delay,Low,12.954138318010804,79.28171464237843,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003895,Thanjavur,Thanjavur,Thogamalai 16,296/1168,6.2245,670001.8,8.1,13,Joint,Coastal,Black Cotton,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,10.75893376757402,79.1422447209454,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003896,Coimbatore,Coimbatore,Kelambakkam 7,452/1784,18.4074,1981353.15,6.9,13,Joint,Commercial,Alluvial,No,Yes,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,166.0,Delayed,High,11.06150378501864,76.98337830052085,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003897,Erode,Erode,Pudur 3,261/1023,16.6848,1795933.86,5.9,12,Joint,Barren,Sandy,No,No,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,0.0,No Delay,Low,11.298342854430516,77.65132089357108,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003898,Karur,Karur,Karanai 12,8/35,14.1234,1520232.27,7.2,8,Joint,Forest,Red Soil,No,Yes,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,0.0,No Delay,Low,10.94975243747886,78.11184461582154,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003899,Krishnagiri,Krishnagiri,Samayapuram 9,150/583,14.5543,1566606.89,6.6,11,Joint,Commercial,Red Soil,No,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,127.0,Delayed,High,12.516257160207674,78.2004556610442,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003900,Tiruchirappalli,Tiruchirappalli,Oragadam 17,451/1776,6.0254,648572.4,7.4,16,Joint,Industrial,Alluvial,Yes,Yes,Not Available,Yes,No,Objection enquiry,No,Yes,No,Yes,211.0,Delayed,High,10.827487803047234,78.70939920451613,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003901,Madurai,Madurai,Thogamalai 17,253/995,24.3054,2616207.2,6.7,15,Joint,Commercial,Loamy,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,9.933759632181724,78.08168653038703,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003902,Thoothukudi,Thoothukudi,Sriperumbudur 10,462/1827,10.8319,1165940.35,8.8,15,Joint,Coastal,Saline,Yes,No,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,172.0,Delayed,High,8.79334971564704,78.00297534682711,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003903,Madurai,Madurai,Padur 9,250/978,24.241,2609280.7,8.2,13,Joint,Barren,Saline,No,No,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,0.0,No Delay,Low,9.877014868023233,78.08723238157552,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003904,Tiruchirappalli,Tiruchirappalli,Oragadam 12,7/24,21.9022,2357534.56,8.5,5,Joint,Residential,Saline,No,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,0.0,No Delay,Low,10.834492017309287,78.74198532533752,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003905,Namakkal,Namakkal,Padur 20,423/1676,12.6479,1361407.49,7.5,6,Joint,Coastal,Black Cotton,Yes,No,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,16.0,No Delay,Low,11.183167802418938,78.16339200244494,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003906,Coimbatore,Coimbatore,Ayappan Pattinam 11,373/1465,12.0079,1292517.41,9.2,11,Joint,Industrial,Saline,Yes,Yes,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,0.0,No Delay,Low,10.962330224100496,76.90943565525458,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003907,Tiruchirappalli,Tiruchirappalli,Madhavaram 12,352/1373,9.8439,1059593.92,5.8,15,Joint,Forest,Sandy,No,Yes,Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.760992250892611,78.70669814576532,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003908,Thoothukudi,Thoothukudi,Siruseri 5,470/1862,10.4839,1128474.88,6.2,12,Joint,Industrial,Loamy,No,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,193.0,Delayed,High,8.797501959625691,78.01488731489495,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003909,Ranipet,Ranipet,Kallikudi 1,99/377,13.0534,1405061.06,6.5,18,Joint,Coastal,Red Soil,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,188.0,Delayed,High,12.89679011962928,79.34021095200987,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003910,Cuddalore,Cuddalore,Samayapuram 17,440/1739,10.9975,1183759.11,6.9,8,Joint,Forest,Alluvial,No,Yes,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,116.0,Delayed,Medium,11.729222286359535,79.61032632863107,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003911,Vellore,Vellore,Thogamalai 1,117/447,5.6565,608860.27,7.6,7,Joint,Coastal,Alluvial,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,12.942229518501644,79.1378603079908,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003912,Thoothukudi,Thoothukudi,Manapakkam 11,470/1863,18.612,2003377.0,6.8,12,Joint,Agricultural,Sandy,No,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,193.0,Delayed,High,8.708666259944179,78.01106249835077,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003913,Ranipet,Ranipet,Pudur 14,97/368,22.091,2377859.99,6.7,6,Joint,Commercial,Red Soil,No,No,Available,No,No,Objection enquiry,Yes,Yes,Yes,No,198.0,Delayed,High,12.95540282788699,79.33818730162497,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003914,Dharmapuri,Dharmapuri,Ayappan Pattinam 3,270/1057,7.9776,858700.71,6.9,8,Joint,Forest,Urban Fill,No,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,223.0,Delayed,High,12.158368175302348,78.1632110482258,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003915,Cuddalore,Cuddalore,Pudur 16,384/1515,9.6595,1039740.86,6.2,14,Joint,Residential,Red Soil,No,No,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,251.0,Delayed,High,11.761633270792004,79.67757009524047,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003916,Tirunelveli,Tirunelveli,Oragadam 7,35/150,19.4127,2089564.9,7.2,7,Joint,Forest,Alluvial,No,Yes,Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,275.0,Delayed,High,8.746359474492735,77.64927608604938,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003917,Karur,Karur,Neelambur 16,30/129,3.6434,392169.82,6.1,12,Joint,Barren,Sandy,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,364.0,Delayed,High,10.934671913332942,78.04357150238215,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003918,Erode,Erode,Siruseri 19,411/1631,4.035,434319.11,8.4,13,Joint,Coastal,Saline,Yes,No,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,11.34798034296728,77.74490709893153,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003919,Karur,Karur,Pudur 7,27/116,14.3166,1541021.51,6.3,14,Joint,Residential,Sandy,No,No,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.94050572113438,78.09745092872099,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003920,Thanjavur,Thanjavur,Karanai 4,298/1178,21.6363,2328909.22,8.0,14,Joint,Forest,Black Cotton,No,Yes,Not Available,Yes,Yes,Verification pending,Yes,Yes,No,Yes,51.0,No Delay,Low,10.75139397070648,79.19327995835279,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003921,Coimbatore,Coimbatore,Padur 1,455/1801,11.5396,1242109.58,6.9,18,Joint,Forest,Red Soil,No,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,145.0,Delayed,High,10.984568230871288,76.8841967804688,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003922,Thanjavur,Thanjavur,Thogamalai 11,299/1180,5.7815,622317.19,7.8,15,Joint,Coastal,Black Cotton,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,181.0,Delayed,High,10.83480917986604,79.15750252492045,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003923,Thoothukudi,Thoothukudi,Pammalur 18,235/924,11.8951,1280378.68,7.0,8,Joint,Coastal,Alluvial,Yes,Yes,Not Available,No,No,Verification completed,Yes,Yes,No,No,0.0,No Delay,Low,8.719851686340942,78.06988517013045,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003924,Vellore,Vellore,Pammalur 10,204/801,5.4795,589808.04,7.0,9,Joint,Agricultural,Red Soil,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,81.0,Delayed,Medium,12.91958680818484,79.12846097953243,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_003925,Tiruchirappalli,Tiruchirappalli,Madhavaram 4,311/1225,14.3307,1542544.64,7.3,8,Joint,Agricultural,Alluvial,No,Yes,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,60.0,No Delay,Low,10.802123211497957,78.6877863339178,AcquiSight 20K Synthetic Augmented Dataset
