parcel_id,la_case_id,village_name,tehsil,district,state,area_ha,land_use_type,soil_class,irrigation_status,market_value_per_ha_inr,compensation_rate_per_ha_inr,latitude,longitude
639,164,Kallikudi 7,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,11.99,Agricultural,Saline,Partly Irrigated,19596848,24599975,10.73829,78.69357
640,164,Thogamalai 6,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,7.25,Residential,Black Cotton,Partly Irrigated,7008658,8704428,10.74393,78.68915
641,164,Padur 2,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,23.34,Barren,Alluvial,Irrigated,11504089,14234389,10.84425,78.719
642,165,Thogamalai 9,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,14.85,Commercial,Urban Fill,Non-Irrigated,13315817,15334859,10.7341,78.65788
643,165,Nandambakkam 18,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,8.0,Forest,Urban Fill,Partly Irrigated,6960802,8406955,10.73284,78.68608
644,165,Kallikudi 19,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,19.73,Barren,Loamy,Non-Irrigated,12799700,16222044,10.80748,78.69217
645,165,Perungalathur 12,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,24.13,Industrial,Alluvial,Partly Irrigated,12084330,14959497,10.81333,78.71135
646,166,Karanai 11,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,3.62,Agricultural,Urban Fill,Irrigated,7570982,9755792,10.76041,78.64411
647,166,Siruseri 14,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,4.12,Barren,Black Cotton,Partly Irrigated,16038508,21466122,10.74451,78.66325
648,166,Oragadam 11,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,22.25,Forest,Urban Fill,Irrigated,12535316,13903303,10.80437,78.68332
649,166,Perungalathur 17,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,19.16,Commercial,Black Cotton,Non-Irrigated,10228091,10808717,10.80402,78.74929
650,167,Madhavaram 8,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,11.63,Coastal,Sandy,Partly Irrigated,67248528,79463151,10.82002,78.72603
651,167,Kallikudi 19,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,9.46,Commercial,Loamy,Partly Irrigated,60061547,75218426,10.80762,78.6875
652,167,Perungalathur 3,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,21.62,Barren,Loamy,Partly Irrigated,42451872,46654969,10.82145,78.72429
653,167,Pudur 15,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,8.56,Industrial,Urban Fill,Partly Irrigated,64468919,78109023,10.77527,78.65822
654,167,Thogamalai 2,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,22.76,Coastal,Black Cotton,Partly Irrigated,43568138,51647459,10.73451,78.6731
655,167,Oragadam 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,12.34,Industrial,Urban Fill,Non-Irrigated,78291759,95186639,10.82513,78.68429
656,168,Kelambakkam 5,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,13.62,Residential,Sandy,Irrigated,11154358,13458109,10.82048,78.66236
657,168,Karanai 8,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,8.21,Barren,Sandy,Partly Irrigated,9200665,10156465,10.83491,78.65254
658,169,Samayapuram 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,22.1,Coastal,Saline,Partly Irrigated,12161915,15000905,10.80396,78.68063
659,169,Kallikudi 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,9.54,Residential,Red Soil,Partly Irrigated,5162747,5964070,10.7501,78.74871
660,169,Perungalathur 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,17.22,Industrial,Loamy,Partly Irrigated,10105208,13115589,10.73505,78.76154
661,170,Sriperumbudur 2,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,13.93,Industrial,Urban Fill,Irrigated,11352521,14106740,10.76379,78.69354
662,170,Sholinganallur 13,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,5.22,Coastal,Alluvial,Partly Irrigated,18266286,22113692,10.82633,78.7438
663,171,Sriperumbudur 7,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,20.2,Agricultural,Saline,Non-Irrigated,22998446,24503724,10.75822,78.67505
664,171,Perungalathur 13,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,8.29,Coastal,Loamy,Irrigated,7724976,8505384,10.83393,78.72496
665,171,Kallikudi 17,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,20.73,Industrial,Alluvial,Irrigated,10350908,11092353,10.79812,78.72741
666,172,Neelambur 17,Karur,Karur,Tamil Nadu,15.97,Barren,Red Soil,Irrigated,9529613,10399288,10.95916,78.11585
667,172,Thogamalai 16,Karur,Karur,Tamil Nadu,17.97,Forest,Loamy,Non-Irrigated,7051269,7984012,10.96594,78.02756
668,173,Ayappan Pattinam 15,Karur,Karur,Tamil Nadu,21.29,Commercial,Black Cotton,Irrigated,6488524,7047881,10.97078,78.06618
669,173,Karanai 3,Karur,Karur,Tamil Nadu,9.24,Agricultural,Loamy,Non-Irrigated,12061721,13618363,10.98187,78.05009
670,173,Pammalur 10,Karur,Karur,Tamil Nadu,10.08,Forest,Red Soil,Irrigated,7202220,9196916,10.9253,78.0475
671,173,Sholinganallur 12,Karur,Karur,Tamil Nadu,5.74,Agricultural,Sandy,Non-Irrigated,15764742,20255799,11.00442,78.13248
672,173,Nandambakkam 16,Karur,Karur,Tamil Nadu,16.38,Forest,Urban Fill,Irrigated,14236443,15900756,10.97272,78.09283
673,174,Padur 15,Karur,Karur,Tamil Nadu,21.47,Forest,Sandy,Partly Irrigated,50347305,57368017,10.97219,78.13057
674,174,Thogamalai 16,Karur,Karur,Tamil Nadu,4.32,Barren,Urban Fill,Partly Irrigated,44249006,47672856,10.9565,78.02795
675,174,Perungalathur 5,Karur,Karur,Tamil Nadu,8.81,Forest,Sandy,Irrigated,73979379,88888751,10.9486,78.0471
676,174,Oragadam 13,Karur,Karur,Tamil Nadu,5.02,Forest,Sandy,Irrigated,53621688,69645158,10.9834,78.04423
677,174,Thogamalai 5,Karur,Karur,Tamil Nadu,11.47,Agricultural,Sandy,Partly Irrigated,40901998,51411147,10.97037,78.10069
678,175,Pammalur 16,Karur,Karur,Tamil Nadu,8.88,Commercial,Urban Fill,Partly Irrigated,13962122,14765938,11.01581,78.07612
679,175,Oragadam 14,Karur,Karur,Tamil Nadu,20.58,Coastal,Sandy,Irrigated,14092923,15792801,10.95968,78.11909
680,175,Pudur 18,Karur,Karur,Tamil Nadu,10.52,Residential,Black Cotton,Irrigated,10278931,11823931,10.92518,78.03761
681,175,Pammalur 9,Karur,Karur,Tamil Nadu,8.19,Barren,Saline,Non-Irrigated,17689694,19809190,10.94177,78.11207
682,175,Oragadam 11,Karur,Karur,Tamil Nadu,23.25,Forest,Sandy,Non-Irrigated,7046916,8886140,10.95602,78.1064
683,175,Sriperumbudur 9,Karur,Karur,Tamil Nadu,7.32,Forest,Red Soil,Non-Irrigated,10159871,12229659,10.99559,78.06014
684,176,Karanai 3,Karur,Karur,Tamil Nadu,12.91,Barren,Sandy,Irrigated,7898849,10236991,10.98321,78.05831
685,176,Sriperumbudur 6,Karur,Karur,Tamil Nadu,9.26,Commercial,Loamy,Non-Irrigated,13989327,18669784,10.97608,78.04549
686,176,Pammalur 16,Karur,Karur,Tamil Nadu,22.35,Barren,Sandy,Irrigated,10374555,12664104,11.00391,78.07838
687,176,Oragadam 18,Karur,Karur,Tamil Nadu,20.03,Forest,Alluvial,Partly Irrigated,15565551,18478048,10.97019,78.06175
688,177,Pudur 18,Karur,Karur,Tamil Nadu,10.8,Commercial,Saline,Irrigated,44839146,59926508,10.92255,78.02379
689,177,Kelambakkam 15,Karur,Karur,Tamil Nadu,10.47,Forest,Urban Fill,Partly Irrigated,37839400,43474395,11.00083,78.03118
690,178,Karanai 16,Krishnagiri,Krishnagiri,Tamil Nadu,3.87,Coastal,Urban Fill,Non-Irrigated,44243837,55103986,12.55542,78.17946
691,178,Kallikudi 11,Krishnagiri,Krishnagiri,Tamil Nadu,18.29,Commercial,Urban Fill,Partly Irrigated,66920523,82228665,12.52753,78.18086
692,178,Madhavaram 11,Krishnagiri,Krishnagiri,Tamil Nadu,23.09,Industrial,Red Soil,Partly Irrigated,30396478,36192577,12.57373,78.19518
693,179,Sholinganallur 9,Krishnagiri,Krishnagiri,Tamil Nadu,19.05,Agricultural,Alluvial,Irrigated,18743589,20286296,12.49811,78.26464
694,179,Padur 7,Krishnagiri,Krishnagiri,Tamil Nadu,22.7,Commercial,Red Soil,Irrigated,18477930,23856163,12.57432,78.16426
695,179,Sholinganallur 9,Krishnagiri,Krishnagiri,Tamil Nadu,12.99,Agricultural,Urban Fill,Partly Irrigated,16325153,19242116,12.51275,78.25673
696,180,Kelambakkam 5,Krishnagiri,Krishnagiri,Tamil Nadu,8.12,Barren,Alluvial,Irrigated,11313873,14620231,12.5319,78.17147
697,180,Ayappan Pattinam 15,Krishnagiri,Krishnagiri,Tamil Nadu,11.97,Coastal,Sandy,Irrigated,9551184,12425876,12.51283,78.19334
698,181,Ayappan Pattinam 12,Krishnagiri,Krishnagiri,Tamil Nadu,23.6,Agricultural,Saline,Partly Irrigated,9830363,12443514,12.4901,78.23303
699,181,Sriperumbudur 17,Krishnagiri,Krishnagiri,Tamil Nadu,13.09,Coastal,Black Cotton,Irrigated,15712876,19355098,12.53934,78.15763
700,181,Neelambur 10,Krishnagiri,Krishnagiri,Tamil Nadu,6.68,Forest,Alluvial,Non-Irrigated,17613252,19798560,12.52459,78.17726
701,181,Oragadam 16,Krishnagiri,Krishnagiri,Tamil Nadu,4.38,Commercial,Red Soil,Non-Irrigated,10399407,13430947,12.5108,78.27516
702,182,Madhavaram 18,Krishnagiri,Krishnagiri,Tamil Nadu,7.64,Coastal,Saline,Partly Irrigated,9680052,10968677,12.52462,78.17897
703,182,Thogamalai 5,Krishnagiri,Krishnagiri,Tamil Nadu,21.36,Residential,Loamy,Irrigated,14456725,15448890,12.5501,78.24601
704,182,Padur 1,Krishnagiri,Krishnagiri,Tamil Nadu,8.54,Forest,Saline,Irrigated,16480569,20009042,12.47773,78.20837
705,182,Sriperumbudur 11,Krishnagiri,Krishnagiri,Tamil Nadu,5.24,Residential,Loamy,Partly Irrigated,9701637,12635292,12.5333,78.22702
706,182,Perungalathur 19,Krishnagiri,Krishnagiri,Tamil Nadu,19.73,Coastal,Saline,Partly Irrigated,11827272,15015300,12.54543,78.17326
707,182,Sriperumbudur 7,Krishnagiri,Krishnagiri,Tamil Nadu,12.81,Forest,Black Cotton,Irrigated,13151269,16749634,12.57115,78.24605
708,183,Neelambur 20,Krishnagiri,Krishnagiri,Tamil Nadu,16.84,Industrial,Sandy,Partly Irrigated,48247908,61484518,12.54182,78.22706
709,183,Manapakkam 1,Krishnagiri,Krishnagiri,Tamil Nadu,10.12,Forest,Alluvial,Irrigated,42375756,47980134,12.50912,78.2082
710,183,Neelambur 15,Krishnagiri,Krishnagiri,Tamil Nadu,7.38,Agricultural,Black Cotton,Irrigated,44997321,50998381,12.5508,78.20631
711,183,Karanai 17,Krishnagiri,Krishnagiri,Tamil Nadu,23.09,Agricultural,Alluvial,Partly Irrigated,63927861,69209998,12.58083,78.24667
712,183,Sholinganallur 15,Krishnagiri,Krishnagiri,Tamil Nadu,12.28,Barren,Saline,Partly Irrigated,55153481,67380082,12.50824,78.24507
713,183,Sholinganallur 15,Krishnagiri,Krishnagiri,Tamil Nadu,20.26,Agricultural,Red Soil,Irrigated,38574447,50466395,12.50816,78.24611
714,184,Oragadam 16,Madurai,Madurai,Tamil Nadu,16.09,Commercial,Loamy,Non-Irrigated,15326114,19193261,9.94162,78.15111
715,184,Kallikudi 6,Madurai,Madurai,Tamil Nadu,13.74,Agricultural,Red Soil,Non-Irrigated,10545277,13940488,9.93086,78.12672
716,184,Thogamalai 19,Madurai,Madurai,Tamil Nadu,3.2,Barren,Red Soil,Irrigated,6422889,8088214,9.92219,78.16952
717,184,Thogamalai 18,Madurai,Madurai,Tamil Nadu,11.91,Industrial,Loamy,Non-Irrigated,7883340,8466262,9.96587,78.07943
718,184,Siruseri 6,Madurai,Madurai,Tamil Nadu,19.9,Agricultural,Black Cotton,Partly Irrigated,11141837,13908419,9.93139,78.08947
719,184,Sriperumbudur 13,Madurai,Madurai,Tamil Nadu,15.46,Forest,Saline,Irrigated,18685981,21578344,9.93214,78.16278
720,185,Madhavaram 10,Madurai,Madurai,Tamil Nadu,13.93,Residential,Sandy,Irrigated,67403525,87105625,9.94787,78.07589
721,185,Thogamalai 2,Madurai,Madurai,Tamil Nadu,13.36,Forest,Sandy,Irrigated,39773171,42615257,9.90127,78.13118
722,185,Siruseri 6,Madurai,Madurai,Tamil Nadu,11.54,Industrial,Alluvial,Partly Irrigated,72130754,91580147,9.93248,78.09896
723,185,Thogamalai 15,Madurai,Madurai,Tamil Nadu,22.17,Industrial,Loamy,Partly Irrigated,46765898,50485097,9.93504,78.09069
724,186,Siruseri 6,Madurai,Madurai,Tamil Nadu,19.07,Commercial,Red Soil,Partly Irrigated,15096382,20377573,9.93331,78.10389
725,186,Sriperumbudur 18,Madurai,Madurai,Tamil Nadu,21.35,Residential,Sandy,Irrigated,17045446,18046898,9.93246,78.10337
726,186,Ayappan Pattinam 1,Madurai,Madurai,Tamil Nadu,7.14,Commercial,Saline,Partly Irrigated,8423259,9025052,9.88168,78.14844
727,187,Ayappan Pattinam 16,Thanjavur,Thanjavur,Tamil Nadu,16.6,Commercial,Loamy,Non-Irrigated,17156696,18325743,10.77736,79.18688
728,187,Manapakkam 10,Thanjavur,Thanjavur,Tamil Nadu,7.85,Residential,Red Soil,Irrigated,16254659,17478510,10.75803,79.20066
729,187,Kelambakkam 12,Thanjavur,Thanjavur,Tamil Nadu,10.5,Agricultural,Black Cotton,Non-Irrigated,14280680,15763721,10.75988,79.18191
730,188,Manapakkam 13,Thanjavur,Thanjavur,Tamil Nadu,20.4,Coastal,Red Soil,Irrigated,7735510,10056551,10.81405,79.14964
731,188,Sholinganallur 15,Thanjavur,Thanjavur,Tamil Nadu,22.82,Agricultural,Alluvial,Irrigated,17030731,19395236,10.8277,79.16933
732,188,Thogamalai 7,Thanjavur,Thanjavur,Tamil Nadu,11.88,Barren,Alluvial,Non-Irrigated,7296257,7969237,10.78852,79.19589
733,188,Ayappan Pattinam 18,Thanjavur,Thanjavur,Tamil Nadu,17.95,Commercial,Alluvial,Irrigated,7739292,8497818,10.80938,79.14831
734,188,Pammalur 10,Thanjavur,Thanjavur,Tamil Nadu,7.83,Agricultural,Red Soil,Partly Irrigated,9828691,10717160,10.83385,79.19894
735,189,Nandambakkam 7,Thanjavur,Thanjavur,Tamil Nadu,16.87,Commercial,Loamy,Partly Irrigated,70381018,83827722,10.82637,79.0875
736,189,Pudur 17,Thanjavur,Thanjavur,Tamil Nadu,19.29,Barren,Black Cotton,Partly Irrigated,55330594,62259399,10.72815,79.08945
737,189,Nandambakkam 1,Thanjavur,Thanjavur,Tamil Nadu,13.83,Barren,Black Cotton,Partly Irrigated,42480243,49092684,10.74849,79.15668
738,189,Sholinganallur 15,Thanjavur,Thanjavur,Tamil Nadu,21.62,Agricultural,Red Soil,Partly Irrigated,33928854,42064816,10.82071,79.16592
739,190,Perungalathur 15,Thanjavur,Thanjavur,Tamil Nadu,7.21,Commercial,Alluvial,Partly Irrigated,8598661,10932118,10.7533,79.15444
740,190,Pudur 1,Thanjavur,Thanjavur,Tamil Nadu,7.63,Agricultural,Urban Fill,Partly Irrigated,12059429,14817470,10.76626,79.18907
741,191,Pammalur 11,Chennai,Chennai,Tamil Nadu,24.16,Residential,Alluvial,Non-Irrigated,64550433,78551487,13.09809,80.26208
742,191,Siruseri 6,Chennai,Chennai,Tamil Nadu,4.48,Industrial,Sandy,Irrigated,40602831,49397005,13.1085,80.25165
743,191,Manapakkam 5,Chennai,Chennai,Tamil Nadu,15.9,Commercial,Loamy,Partly Irrigated,54007211,57610730,13.1106,80.22349
744,191,Manapakkam 10,Chennai,Chennai,Tamil Nadu,7.85,Barren,Loamy,Non-Irrigated,49676695,66692397,13.06715,80.24958
745,191,Siruseri 14,Chennai,Chennai,Tamil Nadu,21.7,Barren,Saline,Non-Irrigated,32036222,34555831,13.08883,80.22772
746,192,Neelambur 20,Chennai,Chennai,Tamil Nadu,16.19,Residential,Urban Fill,Non-Irrigated,38287928,49876866,13.05376,80.25927
747,192,Perungalathur 9,Chennai,Chennai,Tamil Nadu,4.58,Industrial,Sandy,Irrigated,64872516,84407841,13.08824,80.26182
748,192,Siruseri 19,Chennai,Chennai,Tamil Nadu,5.91,Industrial,Loamy,Irrigated,78557832,104540321,13.08016,80.26584
749,193,Pudur 8,Chennai,Chennai,Tamil Nadu,6.43,Industrial,Saline,Partly Irrigated,37585175,45482427,13.08532,80.26482
750,193,Neelambur 14,Chennai,Chennai,Tamil Nadu,3.67,Coastal,Alluvial,Irrigated,41637570,45151434,13.10681,80.24832
751,193,Oragadam 1,Chennai,Chennai,Tamil Nadu,20.81,Commercial,Urban Fill,Partly Irrigated,69599314,82974951,13.09591,80.26837
752,193,Karanai 8,Chennai,Chennai,Tamil Nadu,15.09,Barren,Saline,Partly Irrigated,41116223,48144319,13.09333,80.24454
753,193,Manapakkam 11,Chennai,Chennai,Tamil Nadu,18.68,Industrial,Urban Fill,Partly Irrigated,58044906,69911884,13.11073,80.23903
754,194,Madhavaram 13,Kancheepuram,Kancheepuram,Tamil Nadu,16.24,Commercial,Saline,Non-Irrigated,53510268,59588427,12.87082,79.66477
755,194,Manapakkam 14,Kancheepuram,Kancheepuram,Tamil Nadu,16.26,Agricultural,Sandy,Irrigated,52253338,63313919,12.80697,79.70149
756,194,Ayappan Pattinam 5,Kancheepuram,Kancheepuram,Tamil Nadu,18.71,Industrial,Alluvial,Partly Irrigated,47340251,62334362,12.82564,79.72126
757,194,Kallikudi 6,Kancheepuram,Kancheepuram,Tamil Nadu,19.17,Barren,Urban Fill,Non-Irrigated,60474972,68695025,12.8563,79.65971
758,195,Karanai 16,Kancheepuram,Kancheepuram,Tamil Nadu,13.37,Agricultural,Red Soil,Partly Irrigated,15850043,16980305,12.77948,79.7549
759,195,Kelambakkam 9,Kancheepuram,Kancheepuram,Tamil Nadu,15.8,Industrial,Red Soil,Non-Irrigated,15565226,18320758,12.85692,79.71968
760,195,Madhavaram 3,Kancheepuram,Kancheepuram,Tamil Nadu,16.22,Agricultural,Loamy,Irrigated,17208660,19470989,12.82602,79.73632
761,195,Sholinganallur 10,Kancheepuram,Kancheepuram,Tamil Nadu,14.35,Industrial,Loamy,Irrigated,14263318,18814307,12.81644,79.74037
762,195,Siruseri 10,Kancheepuram,Kancheepuram,Tamil Nadu,16.22,Agricultural,Urban Fill,Non-Irrigated,12632080,15256684,12.80694,79.74603
763,195,Madhavaram 13,Kancheepuram,Kancheepuram,Tamil Nadu,6.22,Agricultural,Saline,Non-Irrigated,15732409,20892456,12.86836,79.67802
764,196,Neelambur 13,Kancheepuram,Kancheepuram,Tamil Nadu,23.13,Industrial,Sandy,Irrigated,8361040,9695876,12.83303,79.66523
765,196,Oragadam 17,Kancheepuram,Kancheepuram,Tamil Nadu,12.58,Residential,Red Soil,Partly Irrigated,10647106,13035219,12.83394,79.73963
766,196,Samayapuram 6,Kancheepuram,Kancheepuram,Tamil Nadu,5.94,Barren,Saline,Non-Irrigated,15032594,20066926,12.87913,79.67587
767,196,Pammalur 19,Kancheepuram,Kancheepuram,Tamil Nadu,20.05,Commercial,Red Soil,Non-Irrigated,10293191,10827617,12.86449,79.71413
768,196,Perungalathur 10,Kancheepuram,Kancheepuram,Tamil Nadu,10.42,Industrial,Sandy,Partly Irrigated,8992217,10050015,12.84337,79.65277
769,197,Manapakkam 13,Kancheepuram,Kancheepuram,Tamil Nadu,24.75,Residential,Saline,Non-Irrigated,47280475,49979158,12.8211,79.68464
770,197,Padur 4,Kancheepuram,Kancheepuram,Tamil Nadu,3.51,Agricultural,Black Cotton,Partly Irrigated,42858155,49163070,12.787,79.70901
771,197,Siruseri 5,Kancheepuram,Kancheepuram,Tamil Nadu,5.94,Agricultural,Alluvial,Non-Irrigated,64243944,68345116,12.83206,79.67358
772,198,Siruseri 19,Kancheepuram,Kancheepuram,Tamil Nadu,12.47,Commercial,Urban Fill,Non-Irrigated,8643835,9611876,12.81086,79.68112
773,198,Sholinganallur 15,Kancheepuram,Kancheepuram,Tamil Nadu,23.63,Commercial,Urban Fill,Partly Irrigated,9516469,11124946,12.79919,79.70968
774,198,Madhavaram 15,Kancheepuram,Kancheepuram,Tamil Nadu,15.09,Commercial,Loamy,Irrigated,14114853,15925582,12.88788,79.70624
775,198,Siruseri 14,Kancheepuram,Kancheepuram,Tamil Nadu,13.6,Coastal,Saline,Non-Irrigated,7832096,10373670,12.79478,79.69634
776,199,Neelambur 12,Kancheepuram,Kancheepuram,Tamil Nadu,21.26,Coastal,Sandy,Partly Irrigated,49384717,61636357,12.85342,79.74075
777,199,Neelambur 20,Kancheepuram,Kancheepuram,Tamil Nadu,21.92,Commercial,Saline,Partly Irrigated,30823710,33694408,12.87527,79.74184
778,199,Sholinganallur 14,Kancheepuram,Kancheepuram,Tamil Nadu,13.59,Forest,Red Soil,Irrigated,53680216,69048427,12.85182,79.6679
779,199,Padur 18,Kancheepuram,Kancheepuram,Tamil Nadu,11.5,Coastal,Red Soil,Partly Irrigated,52666566,65981661,12.79807,79.68806
780,199,Madhavaram 11,Kancheepuram,Kancheepuram,Tamil Nadu,19.36,Agricultural,Red Soil,Partly Irrigated,59078230,79283781,12.8742,79.73589
781,199,Thogamalai 6,Kancheepuram,Kancheepuram,Tamil Nadu,3.35,Agricultural,Loamy,Partly Irrigated,33689011,40289907,12.84154,79.7128
782,200,Madhavaram 15,Kancheepuram,Kancheepuram,Tamil Nadu,23.5,Coastal,Alluvial,Non-Irrigated,9552362,11010806,12.88434,79.7048
783,200,Siruseri 7,Kancheepuram,Kancheepuram,Tamil Nadu,14.16,Residential,Loamy,Irrigated,10336175,11045635,12.84468,79.66403
784,200,Sholinganallur 1,Kancheepuram,Kancheepuram,Tamil Nadu,17.67,Commercial,Black Cotton,Partly Irrigated,12193490,15369226,12.78732,79.6661
785,201,Samayapuram 12,Kancheepuram,Kancheepuram,Tamil Nadu,7.44,Forest,Red Soil,Non-Irrigated,7622507,9844667,12.83876,79.64275
786,201,Padur 13,Kancheepuram,Kancheepuram,Tamil Nadu,3.55,Barren,Loamy,Irrigated,12505013,15550791,12.84089,79.69992
787,201,Sholinganallur 3,Kancheepuram,Kancheepuram,Tamil Nadu,8.94,Residential,Loamy,Irrigated,14799160,17669568,12.85282,79.69544
788,201,Pudur 6,Kancheepuram,Kancheepuram,Tamil Nadu,13.07,Barren,Loamy,Partly Irrigated,16116363,18522870,12.79289,79.72726
789,201,Pudur 20,Kancheepuram,Kancheepuram,Tamil Nadu,14.67,Industrial,Alluvial,Non-Irrigated,12165835,14593862,12.82833,79.66851
790,202,Perungalathur 18,Kancheepuram,Kancheepuram,Tamil Nadu,13.11,Industrial,Loamy,Irrigated,59592515,80168803,12.84145,79.73888
791,202,Oragadam 4,Kancheepuram,Kancheepuram,Tamil Nadu,11.62,Forest,Black Cotton,Irrigated,25010246,27761752,12.83054,79.73288
792,202,Karanai 15,Kancheepuram,Kancheepuram,Tamil Nadu,24.44,Agricultural,Loamy,Partly Irrigated,53173858,63949147,12.86577,79.66235
793,202,Samayapuram 3,Kancheepuram,Kancheepuram,Tamil Nadu,16.22,Commercial,Red Soil,Partly Irrigated,33984634,41789243,12.81007,79.71235
794,202,Pudur 12,Kancheepuram,Kancheepuram,Tamil Nadu,13.9,Barren,Red Soil,Irrigated,41789444,50678367,12.88551,79.6707
795,203,Perungalathur 7,Vellore,Vellore,Tamil Nadu,14.64,Barren,Red Soil,Non-Irrigated,50313186,54527690,12.93015,79.13198
796,203,Manapakkam 13,Vellore,Vellore,Tamil Nadu,8.16,Forest,Saline,Partly Irrigated,62169228,72365231,12.86135,79.11473
797,203,Kelambakkam 17,Vellore,Vellore,Tamil Nadu,13.31,Industrial,Sandy,Non-Irrigated,60707997,67428252,12.92034,79.1404
798,203,Perungalathur 13,Vellore,Vellore,Tamil Nadu,14.76,Industrial,Loamy,Partly Irrigated,57901682,72748746,12.9683,79.15193
799,203,Perungalathur 5,Vellore,Vellore,Tamil Nadu,5.61,Commercial,Urban Fill,Irrigated,70546901,80510541,12.96317,79.0818
800,203,Pammalur 9,Vellore,Vellore,Tamil Nadu,24.99,Industrial,Sandy,Irrigated,33677383,36536477,12.97023,79.16172
801,204,Pammalur 10,Vellore,Vellore,Tamil Nadu,5.72,Agricultural,Red Soil,Irrigated,13063658,15811498,12.92119,79.09251
802,204,Ayappan Pattinam 16,Vellore,Vellore,Tamil Nadu,19.98,Forest,Loamy,Partly Irrigated,12492129,14527348,12.87667,79.13147
803,204,Madhavaram 18,Vellore,Vellore,Tamil Nadu,6.96,Commercial,Urban Fill,Irrigated,13670491,14501748,12.88221,79.10081
804,205,Thogamalai 16,Vellore,Vellore,Tamil Nadu,19.05,Forest,Red Soil,Non-Irrigated,50663833,67671320,12.94121,79.10232
805,205,Ayappan Pattinam 14,Vellore,Vellore,Tamil Nadu,18.47,Industrial,Black Cotton,Partly Irrigated,44476313,49111142,12.94922,79.10874
806,205,Siruseri 8,Vellore,Vellore,Tamil Nadu,11.8,Residential,Saline,Non-Irrigated,71154684,76461869,12.89078,79.16724
807,205,Sriperumbudur 4,Vellore,Vellore,Tamil Nadu,4.53,Industrial,Red Soil,Irrigated,48978253,58247639,12.89412,79.17995
808,205,Thogamalai 16,Vellore,Vellore,Tamil Nadu,9.5,Coastal,Saline,Irrigated,63644420,85884575,12.95013,79.11576
809,205,Madhavaram 8,Vellore,Vellore,Tamil Nadu,24.7,Industrial,Loamy,Partly Irrigated,57695363,64810530,12.88432,79.15512
810,206,Karanai 13,Vellore,Vellore,Tamil Nadu,20.18,Industrial,Black Cotton,Irrigated,43351388,53230948,12.87924,79.11409
