parcel_id,la_case_id,village_name,tehsil,district,state,area_ha,land_use_type,soil_class,irrigation_status,market_value_per_ha_inr,compensation_rate_per_ha_inr,latitude,longitude,project_id,case_number,notification_date,larr_applicable,acquisition_purpose,total_area_ha,no_of_families_affected,rural_urban_mix,consent_required,consent_percentage,status,expected_possession_date,actual_possession_date,delay_days,project_name,project_type,sector,implementing_agency,total_land_required_ha,total_estimated_cost_cr,project_start_date,expected_completion_date,stakeholder_count,total_area_owned_ha,total_compensation_offered_inr,total_compensation_accepted_inr,objections_count,litigation_count,consent_count,milestone_count,first_milestone_date,last_milestone_date,clearance_count,clearance_approved_count,clearance_pending_count,dispute_count,dispute_delay_days,delay_event_count,event_delay_days,area_acres,compensation_to_market_ratio,families_per_ha,compensation_acceptance_ratio,has_dispute,has_delay_events,has_litigation,synthetic_record_id,source_record_id,data_origin,is_synthetic
1789,453,Manapakkam 6,Coimbatore,Coimbatore,Tamil Nadu,4.289907849244361,Commercial,Sandy,Partly Irrigated,9562037.720418043,10641166.489793403,11.061067493904764,77.04588822140025,76,TN/LA/Highway/76/453,2025-02-07,True,National/State Highway,22.049313357733023,132.3655687685407,Mostly Rural,False,,Litigated,2026-08-24,,,NH Upgrade: Coimbatore 76,Highway,Transport,Tamil Nadu Highways,339.72,3183.121775685,2024-10-01,2029-09-30,20,35.04,538689343,164578876.0,2,0,20,5.0,2025-03-03,2026-04-27,2,2,0,,,2.0,86.0,10.600593135424184,1.1128555231560184,6.003160580151042,0.3055172301784333,0,1,0,ACQ_SYN_004820,1789,synthetic_augmented_from_existing_dataset,1
1036,264,Nandambakkam 15,Erode,Erode,Tamil Nadu,14.86846939572074,Residential,Urban Fill,Non-Irrigated,30721274.089719232,34851540.117526196,11.34706769920389,77.75007040956784,45,TN/LA/Power/45/264,2020-03-07,False,Power Project,22.153497947272164,171.30869835426589,Mostly Urban,False,,Litigated,2021-11-15,,,Wind Park: Erode 45,Power,Energy,TNEB,346.39,4494.01584739225,2020-02-25,2026-02-23,16,16.82,892659565,375625732.0,4,1,16,6.0,2020-04-10,2021-10-18,2,1,1,,,2.0,101.0,36.74078794916413,1.1344431879922956,7.732805842309869,0.420793936151908,0,1,1,ACQ_SYN_004821,1036,synthetic_augmented_from_existing_dataset,1
1309,336,Samayapuram 1,Namakkal,Namakkal,Tamil Nadu,23.673052094587174,Residential,Black Cotton,Irrigated,40639244.157266006,51402534.1750351,11.21133497732684,78.12834063605156,57,TN/LA/Port/57/336,2023-12-13,True,Port/Coastal Infrastructure,8.904128048133693,85.00374978025357,Mostly Urban,False,,Possession Taken,2025-05-23,2025-06-20,28.0,Port Expansion: Namakkal 57,Port,Transport,Tamil Nadu Highways,105.14,1393.7479314203454,2023-07-23,2027-07-22,6,10.29,422316286,383607088.0,1,0,6,7.0,2024-01-20,2025-06-20,1,1,0,,,,,58.49738557265811,1.2648496604936166,9.546555184375451,0.9083407406173296,0,0,0,ACQ_SYN_004822,1309,synthetic_augmented_from_existing_dataset,1
1744,441,Sriperumbudur 9,Cuddalore,Cuddalore,Tamil Nadu,3.0831633906337172,Agricultural,Black Cotton,Non-Irrigated,14801079.212226965,13042352.54000909,11.725622354662407,79.61634998271943,73,TN/LA/Port/73/441,2022-12-28,True,Port/Coastal Infrastructure,18.58015654563234,114.96109035831358,Mixed,False,,Objections_Received,2024-11-01,,,Port Expansion: Cuddalore 73,Port,Transport,Chennai Metro Rail Ltd,114.24,1326.0511067054554,2022-11-19,2026-11-18,9,12.05,159856378,37991983.0,3,0,9,4.0,2023-02-17,2024-02-29,3,3,0,,,3.0,381.0,7.618662643277965,0.8811757813737654,6.187304723508243,0.2376632291768802,0,1,0,ACQ_SYN_004823,1744,synthetic_augmented_from_existing_dataset,1
1871,472,Thogamalai 5,Chengalpattu,Chengalpattu,Tamil Nadu,24.823485099290803,Coastal,Black Cotton,Non-Irrigated,42939862.9261378,60097739.24168496,12.681330165913742,79.96762968877161,79,TN/LA/Highway/79/472,2024-01-23,True,National/State Highway,13.135086427780452,67.21205329234249,Mostly Urban,False,,Objections_Received,2026-06-26,,,Bypass Road: Chengalpattu 79,Highway,Transport,TNEB,164.92,1562.9599870201093,2023-09-27,2026-09-26,17,17.28,847160170,387278809.0,1,1,17,3.0,2024-03-01,2024-08-28,3,1,2,,,2.0,136.0,61.34016743208076,1.3995792055755036,5.116985994868698,0.4571494538039955,0,1,1,ACQ_SYN_004824,1871,synthetic_augmented_from_existing_dataset,1
959,245,Samayapuram 1,Karur,Karur,Tamil Nadu,19.73453612888813,Coastal,Saline,Partly Irrigated,71916672.71532486,85547942.41307071,11.00203161838776,78.04388074073853,42,TN/LA/Port/42/245,2022-09-01,True,Port/Coastal Infrastructure,9.779946837889536,88.7108966430452,Mostly Urban,False,,Objections_Received,2024-02-01,,,New Terminal: Karur 42,Port,Transport,Chennai Metro Rail Ltd,185.98,1914.3443876516087,2022-08-15,2028-08-13,12,16.92,873041802,520348397.0,3,0,12,4.0,2022-10-13,2023-06-22,2,1,1,,,2.0,242.0,48.765100689871666,1.1895425522771874,9.070693134993418,0.5960177345551663,0,1,0,ACQ_SYN_004825,959,synthetic_augmented_from_existing_dataset,1
801,204,Pammalur 10,Vellore,Vellore,Tamil Nadu,5.751461187719401,Agricultural,Red Soil,Irrigated,13085389.81089766,15544956.525676064,12.921523548782801,79.0713804192005,34,TN/LA/Power/34/204,2021-06-06,True,Power Project,102.97933090017939,1093.8422761814818,Mixed,False,,Completed,2022-08-19,2022-11-08,81.0,Thermal Power Expansion: Vellore 34,Power,Energy,SIPCOT,755.46,2540.4860172768194,2021-03-14,2024-03-13,9,14.55,264976021,32491629.0,2,1,9,7.0,2021-07-07,2023-03-15,1,0,1,2.0,175.0,2.0,97.0,14.21217008098115,1.1879628158062245,10.621959441956097,0.1226210163371726,1,1,1,ACQ_SYN_004826,801,synthetic_augmented_from_existing_dataset,1
378,99,Oragadam 5,Ranipet,Ranipet,Tamil Nadu,23.731848083831476,Industrial,Sandy,Partly Irrigated,43509202.01404291,48244280.16456714,12.886880426665778,79.36072343534259,16,TN/LA/Port/16/99,2025-03-11,True,Port/Coastal Infrastructure,34.956741434377314,185.73501413842354,Mostly Urban,False,,Objections_Received,2026-02-17,,,New Terminal: Ranipet 16,Port,Transport,V.O. Chidambaranar Port,184.63,1370.4564561336438,2024-12-23,2028-12-22,18,37.14,1995962020,641054008.0,6,4,18,4.0,2025-04-10,2025-10-16,1,0,1,,,3.0,188.0,58.64267362589297,1.1088293494556842,5.313281688085698,0.3211754540299319,0,1,1,ACQ_SYN_004827,378,synthetic_augmented_from_existing_dataset,1
1032,263,Kelambakkam 20,Erode,Erode,Tamil Nadu,22.36599788893004,Commercial,Red Soil,Irrigated,11287270.51503057,13636099.223949157,11.383471511799545,77.73334619739873,45,TN/LA/Power/45/263,2020-05-16,True,Power Project,22.44244906583429,148.39189683482175,Mixed,False,,Possession Taken,2021-05-04,2021-11-09,189.0,Wind Park: Erode 45,Power,Energy,TNEB,346.39,4508.479435076786,2020-02-25,2026-02-23,12,17.43,249799828,198784797.0,1,0,12,6.0,2020-06-22,2021-11-09,3,3,0,2.0,32.0,3.0,223.0,55.267584297892526,1.208095367767681,6.612107992292566,0.7957763565793968,1,1,0,ACQ_SYN_004828,1032,synthetic_augmented_from_existing_dataset,1
1763,447,Kelambakkam 20,Vellore,Vellore,Tamil Nadu,10.85587361621174,Agricultural,Saline,Partly Irrigated,30933884.285079155,33322819.184654683,12.968936175846322,79.08148161204687,74,TN/LA/Industrial/74/447,2023-01-30,False,Industrial/SEZ,24.090694882116534,219.1331463715433,Mostly Urban,False,,Possession Taken,2024-05-23,2024-12-16,207.0,SEZ: Vellore 74,Industrial,Manufacturing,Chennai Metro Rail Ltd,182.13,5242.772801015717,2022-10-24,2027-10-23,13,16.39,760428879,748155664.0,1,0,13,5.0,2023-02-23,2024-12-16,3,2,1,,,3.0,57.0,26.825447860218496,1.0772271234210256,9.096173748571047,0.983860140850858,0,1,0,ACQ_SYN_004829,1763,synthetic_augmented_from_existing_dataset,1
935,239,Thogamalai 6,Thanjavur,Thanjavur,Tamil Nadu,18.072056739165227,Barren,Urban Fill,Irrigated,8330681.605562868,10415290.408979254,10.77901392063426,79.05752018523404,41,TN/LA/Industrial/41/239,2021-10-30,True,Industrial/SEZ,91.1249580574381,732.7895423375521,Mostly Rural,False,,SIA_Completed,2023-12-06,,,Industrial Park: Thanjavur 41,Industrial,Manufacturing,TNHB,449.22,9693.100470566898,2021-10-19,2026-10-18,12,19.22,318012609,228994640.0,2,1,12,4.0,2021-12-11,2022-07-24,1,1,0,,,,,44.65702465985041,1.2502326822842893,8.041589899834669,0.7200803789512635,0,0,1,ACQ_SYN_004830,935,synthetic_augmented_from_existing_dataset,1
669,173,Karanai 3,Karur,Karur,Tamil Nadu,9.038050703762766,Agricultural,Loamy,Non-Irrigated,11441551.091997627,13630630.470527168,10.980334926439633,78.04417351587607,28,TN/LA/Railway/28/173,2022-03-10,True,Railway Corridor,44.134749107885874,487.7680423738569,Mixed,False,,Possession Taken,2023-08-01,2024-02-21,204.0,Freight Corridor: Karur 28,Railway,Transport,V.O. Chidambaranar Port,216.59,1113.6138677389317,2022-02-08,2027-02-07,9,21.64,283025290,230521697.0,2,0,9,7.0,2022-04-26,2024-02-21,2,2,0,2.0,104.0,,,22.333509626506164,1.191327151443707,11.051791439473796,0.8144915141682215,1,0,0,ACQ_SYN_004831,669,synthetic_augmented_from_existing_dataset,1
206,53,Ayappan Pattinam 19,Thoothukudi,Thoothukudi,Tamil Nadu,19.69531377114939,Residential,Loamy,Irrigated,9654192.569727674,11374612.371475292,8.705200933013922,78.04259336206549,8,TN/LA/Urban Metro/8/53,2025-05-05,True,Urban Metro Rail,18.930016632721387,186.26258047441655,Mixed,False,,Initiated,2026-05-23,,,Urban Rail Corridor: Thoothukudi 8,Urban Metro,Transport,NHAI,84.13,2437.3484249895278,2024-12-11,2028-12-10,9,11.05,138519245,32275913.0,1,1,9,,,,2,1,1,,,,,48.668180133344165,1.1782044214802883,9.839536017757812,0.2330067060356848,0,0,1,ACQ_SYN_004832,206,synthetic_augmented_from_existing_dataset,1
748,192,Siruseri 19,Chennai,Chennai,Tamil Nadu,6.008411575118458,Industrial,Loamy,Irrigated,72533436.18907289,105859131.90078005,13.082066380185585,80.27669913083152,32,TN/LA/Power/32/192,2021-12-10,True,Power Project,42.034905303792684,534.7548106045061,Mixed,False,,SIA_Completed,2022-12-25,,,Solar Park: Chennai 32,Power,Energy,V.O. Chidambaranar Port,267.12,5638.8591450345,2021-09-02,2026-09-01,8,11.82,639885106,389435988.0,1,1,8,4.0,2021-12-28,2023-01-12,1,1,0,,,,,14.847108314744567,1.4594528739109653,12.721684674671,0.6086029887996799,0,0,1,ACQ_SYN_004833,748,synthetic_augmented_from_existing_dataset,1
455,118,Samayapuram 11,Vellore,Vellore,Tamil Nadu,13.62954909684785,Barren,Alluvial,Non-Irrigated,18543230.746577106,24152936.512544267,12.924500187860657,79.14049193786161,19,TN/LA/Urban Metro/19/118,2024-10-21,True,Urban Metro Rail,13.568528394912256,140.89778481769508,Mixed,False,,Objections_Received,2026-11-24,,,Metro Line: Vellore 19,Urban Metro,Transport,V.O. Chidambaranar Port,119.57,8076.55442564321,2024-08-08,2030-08-07,10,17.66,268218702,128851062.0,3,2,10,4.0,2024-11-21,2025-09-27,3,1,2,,,1.0,136.0,33.67934922434794,1.3025204098807137,10.38416110552763,0.4803955169390089,0,1,1,ACQ_SYN_004834,455,synthetic_augmented_from_existing_dataset,1
1875,474,Thogamalai 13,Chengalpattu,Chengalpattu,Tamil Nadu,17.13396390380035,Residential,Saline,Non-Irrigated,48330765.4614772,60713024.945215955,12.700621801871597,79.92579695955583,79,TN/LA/Highway/79/474,2023-12-04,True,National/State Highway,21.328728013951682,234.29261591436807,Mostly Urban,False,,Possession Taken,2026-03-16,2026-07-04,110.0,Bypass Road: Chengalpattu 79,Highway,Transport,TNEB,164.92,1605.0941062974623,2023-09-27,2026-09-26,11,9.81,473758672,238595047.0,1,0,11,6.0,2024-01-25,2026-07-04,2,1,1,,,1.0,189.0,42.33894678488833,1.2561982903748594,10.984837715643948,0.503621487270633,0,1,0,ACQ_SYN_004835,1875,synthetic_augmented_from_existing_dataset,1
1013,258,Padur 16,Chennai,Chennai,Tamil Nadu,12.167223140229186,Coastal,Urban Fill,Non-Irrigated,56904238.96762173,73232155.320223,13.090854361805375,80.27003871053894,44,TN/LA/Urban Metro/44/258,2024-05-10,True,Urban Metro Rail,4.621890299780485,42.01537192740258,Mixed,False,,Completed,2025-05-23,2025-12-25,216.0,Metro Line: Chennai 44,Urban Metro,Transport,TIDCO,45.08,9080.564538909162,2024-02-15,2030-02-13,18,26.17,1366997125,1297780590.0,5,2,18,6.0,2024-06-25,2025-12-25,3,2,1,,,3.0,304.0,30.065863097783495,1.2869367317589784,9.090516910234344,0.9493659981179552,0,1,1,ACQ_SYN_004836,1013,synthetic_augmented_from_existing_dataset,1
263,67,Pammalur 16,Vellore,Vellore,Tamil Nadu,13.827141760337847,Residential,Urban Fill,Non-Irrigated,18144307.51040561,20763375.773567323,12.925516701074695,79.12066601664257,10,TN/LA/Urban Housing/10/67,2020-02-20,True,Affordable Housing,10.357385700282517,193.903201807384,Mixed,True,79.1,Initiated,2022-03-09,,,Slum Rehabilitation: Vellore 10,Urban Housing,Housing,TNHB,50.57,189.4430556799593,2020-02-05,2024-02-04,11,12.81,192961285,107912845.0,3,2,6,5.0,2020-03-28,2021-10-03,1,1,0,,,,,34.16761132829294,1.1443465539624313,18.72124949465722,0.5592460943655096,0,0,1,ACQ_SYN_004837,263,synthetic_augmented_from_existing_dataset,1
130,30,Karanai 9,Karur,Karur,Tamil Nadu,15.293304586213823,Forest,Loamy,Irrigated,10133233.786347514,12002007.159414403,10.91993215803677,78.0917645064194,5,TN/LA/Urban Housing/5/30,2021-06-06,True,Affordable Housing,7.359247682951799,155.24635488878766,Mixed,False,,Objections_Received,2022-09-07,,,Slum Rehabilitation: Karur 5,Urban Housing,Housing,SIPCOT,62.27,177.40060415712415,2021-05-03,2025-05-02,12,17.220000000000002,314046433,172839972.0,4,1,12,4.0,2021-07-11,2022-03-10,2,1,1,2.0,95.0,3.0,269.0,37.79057856525414,1.1844202366656815,21.09541104974989,0.5503643851289978,1,1,1,ACQ_SYN_004838,130,synthetic_augmented_from_existing_dataset,1
1633,412,Neelambur 4,Erode,Erode,Tamil Nadu,10.629822272193016,Forest,Saline,Irrigated,11404515.194557132,13729797.192850698,11.396197842645043,77.70988343859699,69,TN/LA/Railway/69/412,2020-05-25,True,Railway Corridor,24.684520552304306,228.93104661481195,Mixed,False,,Award_Declared,2022-10-21,,,Railway Corridor: Erode 69,Railway,Transport,Tamil Nadu Highways,212.77,2221.8384375998307,2020-03-05,2025-03-04,7,14.84,160941228,150651092.0,1,0,7,2.0,2020-07-10,2020-10-14,2,1,1,1.0,66.0,2.0,202.0,26.266862825325408,1.203891349928081,9.274275598334082,0.9360627719331184,1,1,0,ACQ_SYN_004839,1633,synthetic_augmented_from_existing_dataset,1
1788,453,Sholinganallur 4,Coimbatore,Coimbatore,Tamil Nadu,11.303070878748734,Forest,Black Cotton,Irrigated,17706434.913101524,21926009.436285064,11.002924911276157,76.95713982301,76,TN/LA/Highway/76/453,2025-02-07,True,National/State Highway,21.86874706676736,141.05312447729833,Mostly Rural,False,,Litigated,2026-08-24,,,NH Upgrade: Coimbatore 76,Highway,Transport,Tamil Nadu Highways,339.72,3235.1697377920773,2024-10-01,2029-09-30,20,35.04,538689343,164578876.0,2,0,20,5.0,2025-03-03,2026-04-27,2,2,0,,,2.0,86.0,27.930496359632105,1.2383074031498769,6.449986551431125,0.3055172301784333,0,1,0,ACQ_SYN_004840,1788,synthetic_augmented_from_existing_dataset,1
1465,373,Ayappan Pattinam 11,Coimbatore,Coimbatore,Tamil Nadu,11.249137046533608,Industrial,Saline,Irrigated,51296996.99537491,69029324.03219321,10.964142831516522,76.92854602892423,64,TN/LA/Railway/64/373,2024-07-13,True,Railway Corridor,17.55804034618838,81.88890856904204,Mostly Urban,False,,SIA_Completed,2025-11-20,,,Rail Link: Coimbatore 64,Railway,Transport,Chennai Metro Rail Ltd,189.19,1449.286665927659,2024-06-16,2029-06-15,11,4.17,218538945,196403451.0,1,0,11,2.0,2024-09-01,2025-03-18,3,1,2,,,,,27.79722295804902,1.3456796318587052,4.663897960960036,0.8987114447724638,0,0,0,ACQ_SYN_004841,1465,synthetic_augmented_from_existing_dataset,1
238,60,Thogamalai 9,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,18.271640510920818,Industrial,Saline,Non-Irrigated,13541976.525864735,14272240.612076897,10.735563073765322,78.687693082637,9,TN/LA/IT Corridor/9/60,2024-11-16,False,IT/Tech Corridor,5.324432415748798,55.61593435340968,Mostly Rural,True,68.0,Initiated,2026-07-26,,,Tech Park: Tiruchirappalli 9,IT Corridor,IT/Services,TIDCO,77.93,2282.178019676353,2024-05-24,2030-05-23,7,8.14,118996227,76332437.0,1,0,5,6.0,2025-01-14,2025-12-23,3,2,1,,,,,45.15020689946123,1.0539259601297772,10.445420283466621,0.6414693887731415,0,0,0,ACQ_SYN_004842,238,synthetic_augmented_from_existing_dataset,1
189,48,Pudur 4,Cuddalore,Cuddalore,Tamil Nadu,8.223639040540862,Residential,Sandy,Non-Irrigated,9792585.918099774,11042406.276026532,11.689732600398694,79.59951381378553,7,TN/LA/Urban Metro/7/48,2024-10-07,True,Urban Metro Rail,18.183340605546235,218.90118760823228,Mixed,False,,Objections_Received,2026-05-15,,,Metro Line: Cuddalore 7,Urban Metro,Transport,TIDCO,81.74,8832.343904444338,2024-04-22,2029-04-21,6,15.16,240765574,133636725.0,1,0,6,4.0,2024-10-17,2025-07-19,3,1,2,,,1.0,67.0,20.32105458319324,1.1276292460826611,12.038557290262913,0.5550491408709453,0,1,0,ACQ_SYN_004843,189,synthetic_augmented_from_existing_dataset,1
380,100,Madhavaram 4,Ranipet,Ranipet,Tamil Nadu,3.3947365571730184,Forest,Sandy,Non-Irrigated,7534917.043517588,8210280.904760319,12.959704332310585,79.35898376362476,16,TN/LA/Port/16/100,2025-03-23,True,Port/Coastal Infrastructure,24.958977890657465,236.9379713755357,Mostly Rural,False,,Initiated,2027-03-08,,,New Terminal: Ranipet 16,Port,Transport,V.O. Chidambaranar Port,184.63,1272.7431335948847,2024-12-23,2028-12-22,8,7.09,69565923,56556259.0,1,0,8,4.0,2025-04-21,2025-11-28,3,2,1,,,,,8.388576703548669,1.089631227171075,9.493095927787383,0.812987976886327,0,0,0,ACQ_SYN_004844,380,synthetic_augmented_from_existing_dataset,1
1442,368,Samayapuram 16,Coimbatore,Coimbatore,Tamil Nadu,7.938067949012987,Agricultural,Loamy,Irrigated,17583139.634053446,18935942.324442837,11.014621313978282,76.9366471285799,63,TN/LA/Urban Metro/63/368,2022-03-29,True,Urban Metro Rail,18.91243848880556,152.36385679862403,Mostly Rural,False,,Litigated,2023-11-30,,,Metro Line: Coimbatore 63,Urban Metro,Transport,Tamil Nadu Highways,119.21,5360.715987038723,2021-12-16,2027-12-15,12,8.31,137006155,128463881.0,1,0,12,5.0,2022-05-14,2023-05-12,3,2,1,1.0,0.0,1.0,60.0,19.615393049447427,1.0769374934479508,8.056277718434329,0.9376504362158036,1,1,0,ACQ_SYN_004845,1442,synthetic_augmented_from_existing_dataset,1
1469,374,Pudur 2,Coimbatore,Coimbatore,Tamil Nadu,22.371475406656263,Residential,Loamy,Partly Irrigated,12004046.503347715,12157033.058846518,11.025136487604655,76.9226791433917,64,TN/LA/Railway/64/374,2024-09-10,True,Railway Corridor,25.616590193935888,292.3314557823206,Mixed,False,,Award_Declared,2026-10-11,,,Rail Link: Coimbatore 64,Railway,Transport,Chennai Metro Rail Ltd,189.19,1517.7090437611885,2024-06-16,2029-06-15,8,6.76,83714942,71626783.0,0,0,8,5.0,2024-10-21,2025-09-12,1,1,0,,,2.0,193.0,55.28111953893926,1.0127445820420753,11.411802022406675,0.8556033282565016,0,1,0,ACQ_SYN_004846,1469,synthetic_augmented_from_existing_dataset,1
1608,406,Kallikudi 3,Chennai,Chennai,Tamil Nadu,6.6363336620156135,Industrial,Loamy,Irrigated,54745785.42658066,69708099.04982762,13.07587724590384,80.20187786198532,68,TN/LA/IT Corridor/68/406,2023-10-23,True,IT/Tech Corridor,28.91697660777543,347.4207855816052,Mixed,True,93.1,Initiated,2026-03-09,,,Tech Park: Chennai 68,IT Corridor,IT/Services,Tamil Nadu Highways,164.81,1651.6464960559056,2023-06-06,2026-06-05,14,9.64,543724557,362064327.0,2,1,12,6.0,2023-12-14,2025-03-08,1,1,0,,,,,16.398737579954933,1.2733053057264627,12.014422887079691,0.66589658741494,0,0,1,ACQ_SYN_004847,1608,synthetic_augmented_from_existing_dataset,1
187,47,Sriperumbudur 20,Cuddalore,Cuddalore,Tamil Nadu,12.547029557088177,Residential,Saline,Partly Irrigated,11312796.730232663,15290461.208686097,11.773374883993382,79.58965572739265,7,TN/LA/Urban Metro/7/47,2024-05-05,False,Urban Metro Rail,13.597644483922059,177.2610661652706,Mixed,False,,Award_Declared,2025-08-06,,,Metro Line: Cuddalore 7,Urban Metro,Transport,TIDCO,81.74,8966.075736081344,2024-04-22,2029-04-21,17,23.04,364844210,194420022.0,2,1,17,5.0,2024-05-31,2025-07-01,1,0,1,,,1.0,58.0,31.00438519122535,1.3516075267067604,13.036159783031922,0.5328850415359476,0,1,1,ACQ_SYN_004848,187,synthetic_augmented_from_existing_dataset,1
295,76,Nandambakkam 9,Tiruvallur,Tiruvallur,Tamil Nadu,4.393524483373202,Coastal,Black Cotton,Irrigated,48814760.70003259,57732950.72520236,13.18894147284531,79.8427550182897,12,TN/LA/Port/12/76,2021-02-22,False,Port/Coastal Infrastructure,28.251606595125732,274.15611306355214,Mostly Urban,False,,Consent_Process_End,2022-08-20,,,Port Expansion: Tiruvallur 12,Port,Transport,CMDA,158.7,1217.7480092576532,2020-12-24,2025-12-23,14,14.48,774941239,491976824.0,3,0,14,2.0,2021-03-15,2021-07-13,1,1,0,,,1.0,139.0,10.856635413967632,1.182694535367533,9.704089292778573,0.6348569404240983,0,1,0,ACQ_SYN_004849,295,synthetic_augmented_from_existing_dataset,1
1728,436,Sholinganallur 19,Cuddalore,Cuddalore,Tamil Nadu,20.753363246416068,Barren,Alluvial,Non-Irrigated,5067334.062995225,6451604.075619724,11.782122152606613,79.61381254749556,73,TN/LA/Port/73/436,2023-04-22,True,Port/Coastal Infrastructure,5.701759726901715,66.64492867950668,Mixed,False,,Possession Taken,2025-08-03,2025-06-23,-41.0,Port Expansion: Cuddalore 73,Port,Transport,Chennai Metro Rail Ltd,114.24,1337.3570339385508,2022-11-19,2026-11-18,7,13.35,160041000,108802948.0,1,1,7,6.0,2023-06-16,2025-06-23,2,1,1,,,1.0,156.0,51.28267732037039,1.2731752032559458,11.688484234975109,0.6798442149199267,0,1,1,ACQ_SYN_004850,1728,synthetic_augmented_from_existing_dataset,1
1783,452,Sholinganallur 13,Coimbatore,Coimbatore,Tamil Nadu,9.004878959486433,Coastal,Red Soil,Partly Irrigated,13735857.070814895,15318768.78501309,10.990232153712093,77.00022932704002,76,TN/LA/Highway/76/452,2025-03-05,False,National/State Highway,46.85788397165378,341.35648602061036,Mostly Rural,False,,Consent_Process_End,2027-02-19,,,NH Upgrade: Coimbatore 76,Highway,Transport,Tamil Nadu Highways,339.72,3007.5777472094237,2024-10-01,2029-09-30,13,10.81,145815574,116202533.0,2,0,13,,,,2,1,1,,,3.0,166.0,22.251540461427787,1.1152393844838027,7.284931735865637,0.7969144160143004,0,1,0,ACQ_SYN_004851,1783,synthetic_augmented_from_existing_dataset,1
1393,357,Nandambakkam 18,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,17.051747561283488,Coastal,Red Soil,Partly Irrigated,9256572.43257099,10312224.373956554,10.750176088163776,78.72725693142172,60,TN/LA/Industrial/60/357,2023-09-07,False,Industrial/SEZ,102.31718658141928,400.35371555234,Mostly Rural,True,57.7,Objections_Received,2025-09-24,,,Industrial Park: Tiruchirappalli 60,Industrial,Manufacturing,V.O. Chidambaranar Port,427.16,21923.952164783124,2023-08-14,2028-08-12,17,14.29,206531198,103534541.0,4,2,11,2.0,2023-10-07,2024-04-16,1,0,1,,,,,42.13578577846777,1.114043502503265,3.912868687351534,0.5013021858324765,0,0,1,ACQ_SYN_004852,1393,synthetic_augmented_from_existing_dataset,1
